Job Id,Job Title,SOC Code,Job Description,Company Name,Skills,Qualification,City,State,Zipcode,Job Opening Date,Job Closing Date,Status,Website Url,stopwords
454c75f387a3c96dad3cd5a87af99bcf,"Spine Enabling Technologies Clinical Specialist (Boston/ South Shore, MA)",25-1071.00,stryker stryker one worlds leading medical technology companies together customers driven make healthcare better offer innovative products services orthopaedics medical surgical neurotechnology spine help improve patient hospital outcomes proud named one worlds best workplaces best workplace diversity fortune magazine learn awardwinning organization visiting strykercom wanthardworking winnersconfident competitive resultsoriented salespeople create track record success persuasive influencerspeople understand market positioning use relationship skills depth knowledge secure buyin cooperation loyalty organized selfstarterspersistent salespeople create maintain precise inventory control ensure initiate implementation solution proper product tool missiondriven salespeoplefiercely intense representatives work whatever hours necessary live purpose changing peoples lives making healthcare betterwhat dothe clinical specialist stryker spines enabling technologies provide clinical product support end users provide onsite guidance assistance surgical proceduresthis field hospital based role south shore area boston candidates may reside either location ability travel back forth based business needs responsibilities provide surgeons operating room staff training clinicaltechnical support operation companys navigation technologies associated equipment instruments insure procedural efficiencyuse proprietary software prepare preoperative scans use conjunction companys enabling technologies system assists surgeon preoperative planning intraoperative guidancetrain physicians hospital personnel including staff radiology central sterile processing use navigation system instruments disposables software applicationsprovide prompt accurate complaint reports per requirements stryker enabling technologies quality systemsolve product problems customers expeditious mannerprovide case coverage accountssupport development execution sales plan well grow utilization navigation technologies increasing volume current potential surgeonsactively sell clinical benefits products build strong positive relationships key surgeons staff targeted accountscollaborate sales representatives marketing increase communication around product performanceobtain purchase orders products consumed surgical procedures maintains tracks case coverage purchase orders services providedpartner cross functional teams selling clinical benefits companys products drive continuous account growth case volumemay direct product evaluations office settingsidentifies executes opportunities participate crossdivisional labs product educationsupport conversion competitive doctors use stryker enabling technologies productswhat needqualificationswork experience required bachelors degree requiredsales andor marketing experience preferredexcellent problemsolving skillsexcellent interpersonal skillsexcellent organizational skillsfundamental computer skillsphysical requirements medium work exerting 50 pounds force occasionally andor 20 pounds force constantly move objectsmust able review printed materialsmust able communicate effectively large groups peoplemust able use common office equipment software application eg pc word excel scanning etcup 30 travel annuallymental requirements must able analyze resolve nonroutine sales issues using independent judgmentmust able routinely make decisions may affect immediate sales operations divisional effectmust able quickly resolve complex challenges occur dynamic environmentwhat offer winning team driven achieve mission deliver remarkable resultscoworkers committed achieving winning right wayquality products improve lives customers patientsability discover strengths follow passion careerthe companystryker one worlds leading medical technology companies together customers driven make healthcare better company offers diverse array innovative medical technologies including orthopaedics medical surgical neurotechnology spine products help people lead active satisfying lives stryker products services available 100 countries around world information please visit website wwwstrykercom february 2020 stryker corporation nysesyk announced tenth consecutive year named one 2020 fortune 100 best companies work ranking 8 100 awards include great places work inclusion women millennials diversitysee full list awards httpswwwstrykercomusenaboutawardsawardshtml know someone stryker sure submit referral prior applying position learn ouremployee referral program,Stryker,[Radiology],,Boston,Massachusetts,2108.0,2021-04-23,,OPEN,http://www.stryker.com,279
8e17906898e6af7066429b4a5f790341,Research & Development Engineer II,17-2011.00,seeking research development engineer ii grow allurions research development engineering talent apply knowledge plasticspolymers mechanical engineering andor biomedical engineering deliver impactful innovative datadriven product improvements concept commercialization although candidate involved aspects research development primary focus sustaining engineering activities eg updates improvements existing product lines research development engineer required carry responsibilities listed within heavily regulated qualitycontrolled environment accordance iso 13485 21 cfr clear communication sideways enthusiasm collaboration essential thrive allurions fastpaced entrepreneurial environment research development engineer ii responsibilities include demonstrated track record developing innovative effective designs solutions expertise verification validation testing design control risk analysis demonstrated proficiency supplier selection materials acquisition medical device development experience along solid working knowledge fda quality system experience cad tools solidworks expertise strongly preferred experience statistical analysis software minitab excel etc ability execute document projects independently microsoft project experience preferred experience various engineering tools techniques eg gdt instron testing fea simulation rapid prototyping injection molding film processing keyence vision systems ftir tga plc programming etc looking bs degree relevant engineering discipline 3 years experience engineer medical device industry ms engineering discipline desired regulation iso 13485 14971 highly preferred must authorized work us usaim enthusiasm worklife integration inclusive benefits advancement allurion developed commercialized worlds first weight loss platformincluding allurion device formerly elipse device manufacture market allurion program breakthrough weight loss therapyto help treat obesity founded 2009 harvard medical schools campus company already treated 40000 patients shed estimated 1 million pounds grown revenues 100 cagr past 4 years patients lose average 1015 total body weight loss fourmonth course device therapy require surgery endoscopy anesthesia allurion find determined hands cooperative culture driven passion innovation helps us stay connected determination transparency deep caring helping humans form healthy habits solving one important healthcare challenges obesity together one global team committed making difference peoples lives around world place find career profound purposetransforming lives people every day work hire allurion welcomes candidates backgrounds committed fair hiring process free discrimination experience close even perfect fit looking please consider applying experience comes many forms skills transferable passion goes long way know diversity makes best problemsolving creative thinking dedicated adding new perspectives team encourage everyone apply,Allurion Technologies,"[Biomedical Engineering, CAD, Sustaining Engineering, PLC Programming, Mechanical Engineering, Instron, CAD Tools, Injection Molding]","[Bachelor of Engineering (B.E./B.Eng.), Master of Science in Engineering (M.S.E.)]",Natick,Massachusetts,1760.0,2021-08-21,,OPEN,http://www.allurion.com,183
86d218fb19335abf1c6b95de2393cafe,Sales Coordinator,41-3011.00,job summary assist director sales sales managers catering manager obtaining customer satisfaction performing clerical administrative duties relating guest hotel communications sales team well light selling duties small groups functions incumbent may also perform light selling duties small groups functions directed director sales responsibilities qualifications high school diploma equivalent required college course work related field preferred experience hotel related field also preferred ability type 55 wpm proficient microsoft operating systems onq sales pro enterprise must able convey information ideas clearly must able evaluate select among alternative courses action quickly accurately must work well stressful high pressure situations must maintain composure objectivity pressure must effective handling problems workplace including anticipating preventing identifying solving problems necessary must ability assimilate complex information data etc disparate sources consider adjust modify meet constraints particular need must effective listening understanding clarifying resolving concerns issues raised coworkers guests must able work understand financial information data basic arithmetic functions job responsibilities approaches encounters guests associates attentive friendly courteous serviceoriented manner maintains regular attendance compliance aimbridge hospitality standards required scheduling vary according needs hotel possible weekends holidays based business demands maintains high standards personal appearance grooming include compliance aimbridge hospitality dress code wearing name tag working per brand standards complies times aimbridge hospitality standards regulations encourage safe efficient hotel operations maintains sales files organized fashion per specified standards maintains accounts coverage program applicable demonstrates awareness established goals department role played sales process achieve andor exceed goals answers phones qualifies incoming inquiry calls ensures inquiries dealt accurately timely professional manner types sales contracts beos correspondence reports forms directs mail pieces etc needed sales team maintains lead log lead statistics used strategic outbound sales maintains sales system ie delphi salespro etc docs ensures consistent accurate working properly assists managers creative projects including proposals direct mail pieces invitations special events etc maintains timely effective paper flow communication within department departments maintains flow sales contracts proper distribution client team appropriate dept head quotes prices meeting inquiries works respective sales leadership property ie dos catering manager handle small groups less 10 rooms small meetings less 10 people works sales leadership detail upcoming functions needed obtain guarantees confirm arrangements etc distributes beos changes rooming lists signed contracts revisions etc appropriate departments relates meeting groups assists guests clients small changes requests etc completes needed paperwork manager conducts site inspections department needed enters group pickup sales pro daily enters preferred production sales pro monthly maintains constant paper flow thank letters groupsfunctions distributes accordingly departments maintain files monitorsorders office supplies sales collateral ensure properly stocked times full packets collateral supplies promotional items calls clients guarantee numbers functions 72 hours prior createscloses house accounts complete av order organizes house deliveries amenities welcome letters transportation schedules etc needed attends sales meetings take minutes type distribute accordingly others items relate sales marketing effort hotel well items needed entire management staff familiar aimbridge hospitality sales policies house rules ensures associates times attentive friendly helpful courteous guests managers fellow associates duties assigned dos specific respective property property details allsuite hotel offers complimentary cookedtoorder breakfast onsite restaurant porter grill bar logan airport embassy suites features tworoom suites 2 hdtvs sofa bed guests also take advantage inroom microwaves refrigerators well free evening managers reception featuring light snack nonalcoholic beverages hotel also features business facilities conference area 300 guests fitness center indoor pool whirlpool also available exploring boston easy staying embassy suites boston logan airport free shuttle service underground station guests easily visit attractions city center boston convention center well citys financial district within 5 miles radius property company overview global leader thirdparty hotel management growing portfolio represents 1550 hotels 49 states 22 countries top international lodging brands luxury hotels destination resorts lifestyle hotels associates around globe passionate serving guests driving exceptional results thrive culture everyone inspired best join world possibility aimbridge hospitality benefits initial waiting period hired full time positions eligible competitive benefits package includes following offering daily pay ask recruiter details medical dental vision coverage shortterm longterm disability income term life add insurance paid time employee assistance program 401k retirement plan,Aimbridge Hospitality,[SalesPro],[High School Diploma],Boston,Massachusetts,2108.0,2021-09-03,,OPEN,http://www.aimbridgehospitality.com,313
87f3014682b37e6c3b618885ba989626,Sales Coordinator,41-3011.00,job summary assist director sales sales managers catering manager obtaining customer satisfaction performing clerical administrative duties relating guest hotel communications sales team well light selling duties small groups functions incumbent may also perform light selling duties small groups functions directed director sales responsibilities qualifications high school diploma equivalent required college course work related field preferred experience hotel related field also preferred ability type 55 wpm proficient microsoft operating systems onq sales pro enterprise must able convey information ideas clearly must able evaluate select among alternative courses action quickly accurately must work well stressful high pressure situations must maintain composure objectivity pressure must effective handling problems workplace including anticipating preventing identifying solving problems necessary must ability assimilate complex information data etc disparate sources consider adjust modify meet constraints particular need must effective listening understanding clarifying resolving concerns issues raised coworkers guests must able work understand financial information data basic arithmetic functions job responsibilities approaches encounters guests associates attentive friendly courteous serviceoriented manner maintains regular attendance compliance aimbridge hospitality standards required scheduling vary according needs hotel possible weekends holidays based business demands maintains high standards personal appearance grooming include compliance aimbridge hospitality dress code wearing name tag working per brand standards complies times aimbridge hospitality standards regulations encourage safe efficient hotel operations maintains sales files organized fashion per specified standards maintains accounts coverage program applicable demonstrates awareness established goals department role played sales process achieve andor exceed goals answers phones qualifies incoming inquiry calls ensures inquiries dealt accurately timely professional manner types sales contracts beos correspondence reports forms directs mail pieces etc needed sales team maintains lead log lead statistics used strategic outbound sales maintains sales system ie delphi salespro etc docs ensures consistent accurate working properly assists managers creative projects including proposals direct mail pieces invitations special events etc maintains timely effective paper flow communication within department departments maintains flow sales contracts proper distribution client team appropriate dept head quotes prices meeting inquiries works respective sales leadership property ie dos catering manager handle small groups less 10 rooms small meetings less 10 people works sales leadership detail upcoming functions needed obtain guarantees confirm arrangements etc distributes beos changes rooming lists signed contracts revisions etc appropriate departments relates meeting groups assists guests clients small changes requests etc completes needed paperwork manager conducts site inspections department needed enters group pickup sales pro daily enters preferred production sales pro monthly maintains constant paper flow thank letters groupsfunctions distributes accordingly departments maintain files monitorsorders office supplies sales collateral ensure properly stocked times full packets collateral supplies promotional items calls clients guarantee numbers functions 72 hours prior createscloses house accounts complete av order organizes house deliveries amenities welcome letters transportation schedules etc needed attends sales meetings take minutes type distribute accordingly others items relate sales marketing effort hotel well items needed entire management staff familiar aimbridge hospitality sales policies house rules ensures associates times attentive friendly helpful courteous guests managers fellow associates duties assigned dos specific respective property property details fairfield inn boston woburn next woburn shopping mall offers shuttles attractions within 5 miles radius outdoor pool rooms feature cable tv hbo free wifi guest rooms provide desks ironing facilities also hairdryers coffee makers company overview global leader thirdparty hotel management growing portfolio represents 1550 hotels 49 states 22 countries top international lodging brands luxury hotels destination resorts lifestyle hotels associates around globe passionate serving guests driving exceptional results thrive culture everyone inspired best join world possibility aimbridge hospitality benefits initial waiting period hired full time positions eligible competitive benefits package includes following medical dental vision coverage shortterm longterm disability income term life add insurance paid time employee assistance program 401k retirement plan,Aimbridge Hospitality,[SalesPro],[High School Diploma],Woburn,Massachusetts,1801.0,2021-08-27,,OPEN,http://www.aimbridgehospitality.com,273
47ffc30274d8514e140bdd87e9e8dfd5,Housekeeper,37-1011.00,job summary informacin disponible en espaol continuacin housekeeper primarily responsible maintaining clean attractive guest rooms hallways public areas hotel servicing guest rooms daily accordance hotel procedures stocking cart room supplies replacing bed linens replenishing guest room supplies following company standards safetysecurity proceduresin instances role would also responsible conducting deep cleaning activities within guest room conjunction preventative maintenance tasks recamarera tiene la responsabilidad de mantener limpias ordenadas atractivas las habitaciones de los clientes pasillos reas pblicas del hotel limpiando los cuartos de acuerdo los procedimientos del hotel llenar los carros con material reemplazando la lnea reabastecer el cuarto de amenidades siguiendo las normas de la empresa los procedimientos de seguridaden algunos casos esta funcin tambin sera responsable de realizar actividades de limpieza profunda dentro de la habitacin de invitados junto con tareas de mantenimiento preventivo responsibilities qualifications high school diploma equivalent andor experience hotel related field preferred position requires strong attention detail ability communicate effectively guests team members verbally written form must able convey information ideas clearly must able evaluate select among alternative courses action quickly accurately must work well stressful high pressure situations diploma de enseanza secundaria equivalente de preferencia con experiencia en trabajos de hotelera similares esta posicin requiere altos niveles de atencin al detalle habilidad de comunicarse efectivamente con huspedes compaeros de equipo oralmente de forma escrita comunicar las informaciones e ideas en forma clara evaluar seleccionar en forma rpida precisa los mejores cursos de accin desempearse correctamente aun cuando haya sobrecarga de trabajo responsibilities approach encounters guests employees friendly serviceoriented manner maintain regular attendance compliance aimbridge hospitality standards required scheduling vary according needs hotel maintain high standards personal appearance grooming include wearing proper uniform name tag working per brand standards comply times aimbridge hospitality standards regulations encourage safe efficient hotel operations thoroughly clean restock required number guest rooms per shift complete precleaning duties including limited guest supplies cleaning supplies linen housekeeping cart setup remove trash dirty linen guest rooms perform tasksjobs assigned supervisor manager may required disassemble furniture items guest room conduct deep cleaning deep cleaning tasks may include limited changing ac filter cleaning ac coils touching paint wallsmolding touching scratched furniture rehanging closed slide doors mantener un trato cordial servicial hacia los clientes entre los empleados presentarse regularmente al trabajo tal como lo establecen las normas de aimbridge hospitality segn lo exija el programa de trabajo el cual variar segn las necesidades del hotel mostrar una apariencia personal e higiene impecables ello incluye usar adecuadamente el uniforme la placa con el nombre de la persona basado en normas de marca acatar siempre las normas reglamentaciones de aimbridge hospitality para asegurar una operacin eficiente del hotel limpiar surtir totalmente las habitaciones que se requieran en un turno completar todos los deberes de limpieza previa incluyendo pero sin limitarse la preparacin del carro de limpieza con los artculos para los clientes productos de limpieza ropa de cama eliminar todos los desechos retirar la ropa de cama toallas dems artculos sucios de las habitaciones llevar cabo otra tarea segn asignada por el supervisor gerente puede ser necesario desmontar muebles artculos en la habitacin de invitados para realizar una limpieza profunda las tareas de limpieza profunda pueden incluir entre otras cambiar el filtro de ca limpiar las bobinas de ca retocar la pintura en las paredes molduras retocar muebles rayados cambiar puertas correderas cerradas property details fairfield inn amesbury intersection highways 95 495 features outdoor pool daily breakfast free public wifi rooms premium cable channels guests free access fairfield inn amesburys outdoor pool picnic area laundry dry cleaning arranged fairfields staff daily breakfast amesbury fairfield inn includes hot waffles fresh fruit breakfast sandwiches free coffee available lobby also plenty places sit company overview global leader thirdparty hotel management growing portfolio represents 1550 hotels 49 states 22 countries top international lodging brands luxury hotels destination resorts lifestyle hotels associates around globe passionate serving guests driving exceptional results thrive culture everyone inspired best join world possibility aimbridge hospitality benefits initial waiting period hired full time positions eligible competitive benefits package includes following medical dental vision coverage shortterm longterm disability income term life add insurance paid time employee assistance program 401k retirement plan,Aimbridge Hospitality,[Maintenance],[High School Diploma],Amesbury,Massachusetts,1913.0,2021-08-06,,OPEN,http://www.aimbridgehospitality.com,196
39a4c28ac6c675815cba8bc64b4cec25,Night Auditor,43-3031.00,job summary night auditor responsible preparation disposition night audit work responsible front desk operation overnight shift typically 11pm7am primary responsibilities include registering guests making reservations preparing daily reports balancing transactions conducting security walks responsibilities qualifications least 1 year progressive experience hotel related field required high school diploma equivalent required college course work related field helpful previous supervisory responsibility preferred must able work independently minimal supervision knowledge accounting principles must able problem solve troubleshoot order resolve guest issues may arise respond emergency situations must proficient windows operating systems company approved spreadsheets word processing must able convey information ideas clearly must able evaluate select among alternative courses action quickly accurately must work well stressful high pressure situations must effective handling problems workplace including anticipating preventing identifying solving problems necessary must ability assimilate complex information data etc disparate sources consider adjust modify meet constraints particular need must able work understand financial information data basic arithmetic functions must able work selfmanaged environment must effective listening understanding clarifying concerns issues raised coworkers guests must maintain composure objectivity pressure responsibilities approach encounters guests associates friendly serviceoriented manner maintain regular attendance compliance aimbridge hospitality standards required scheduling vary according needs hotel maintain high standards personal appearance grooming include wearing proper uniform name tag working per brand standards comply times aimbridge hospitality standards regulations encourage safe efficient hotel operations maintain friendly warm demeanor times initiate complete end day process run reports required food beverage audit complete night audit checklist computer procedures daily balance days work ie movie revenue telephone postings valet laundry servers desk agents paperwork etc maintain cashiering responsibilities per front office procedures according aimbridge hospitality standards maintain front office computer system operation according aimbridge hospitality standards fulfill front office functions hours 1100 pm 700 follow ensure periodic checks midnight house attendant made building guest corridors ensure areas locked secured property specific handle follow guest requests daily 1100 pm 700 follow safety emergency procedures according aimbridge hospitality standards maintain proper record keeping ie log books etc according aimbridge hospitality standards familiar aimbridge hospitalitys policies house rules complete initial direct bills daily place property accountants desk attach foliobanquet check backup bills maintain radio contact associates entire shift working knowledge security procedures ensure associates times attentive friendly helpful courteous guests managers fellow associates prepare distribute daily flash report needed transfer master house accounts necessary distribute work ie revenue printouts charge paid folios vouchers checks etc directed sops train new night auditors requested management run morning reports according aimbridge hospitality procedures assign delivery newspapers daily deliver assign delivery express checkouts follow ensure nightly walkthrough includes removal room service trays straightening pool jacuzzi area property specific handle items olost found according standard complete reports requested management timely manner complete miscellaneous duties required ie resetting food beverage pos necessary distribution credit watch list preparation daily revenue summary attend meetings required management perform duties requested guest services manager member management property details fairfield inn boston woburn next woburn shopping mall offers shuttles attractions within 5 miles radius outdoor pool rooms feature cable tv hbo free wifi guest rooms provide desks ironing facilities also hairdryers coffee makers company overview global leader thirdparty hotel management growing portfolio represents 1550 hotels 49 states 22 countries top international lodging brands luxury hotels destination resorts lifestyle hotels associates around globe passionate serving guests driving exceptional results thrive culture everyone inspired best join world possibility aimbridge hospitality benefits initial waiting period hired full time positions eligible competitive benefits package includes following medical dental vision coverage shortterm longterm disability income term life add insurance paid time employee assistance program 401k retirement plan,Aimbridge Hospitality,"[Audit, Accounting, Insurance, Cashiering]",[High School Diploma],Woburn,Massachusetts,1801.0,2021-07-30,,OPEN,http://www.aimbridgehospitality.com,280
f4c088d1483265d93340fa112af5f1ac,Engineer-Preventative Maintenance,49-9071.00,job summary maintenance engineer responsible assisting operation maintenance service repair equipment assigned heshe also responsible participating preventative maintenance program handling guest requests work orders assigned heshe also responsible performing job safe efficient manner performing trade jobs carpentry painting plumbing etc may require driving shuttle van needed property specific el personal de mantenimiento es responsable de ayudar con la operacin mantenimiento servicio reparacin de los equipos asignados l ella tambin es responsable de participar en el programa de mantenimiento preventivo manejar las solicitudes de los huspedes otras rdenes de trabajo asignadas l ella tambin es responsable de realizar el trabajo de manera segura eficiente realizar trabajos comerciales como carpintera pintura plomera etc puede requerir conducir la camioneta del hotel cuando sea necesario propiedad especfica responsibilities qualifications experience hotel related field preferred high school diploma equivalent required licensed trade preferred plumbing electrical hvac carpentry etc must valid drivers license applicable state property specific must acceptable mvr motor vehicle driving record property specific certificado de curso de un ao de colegio escuela tcnica tres seis meses de experiencia capacitacin relacionada la materia una combinacin equivalente de estudios experiencia preferentemente conocimiento bsico experiencia en carpintera plomera reparacin mecnica pintura sistemas de aire acondicionado calefaccin hvac capacidad de demostrar exactitud meticulosidad monitorea su propio trabajo para garantizar calidad aplica los comentarios que recibe para mejorar su desempeo capacidad de demostrar flexibilidad en respuesta al cambio adaptacin mtodos procedimientos nuevos conocimiento de los principios manejo de la seguridad regulaciones federales estatales de osha responsibilities assist operation maintenance repair equipment change light bulbs perform preventative maintenance guest rooms include vinyl repair touch paint minor furniture repair tub caulking tile repairs etc perform preventative maintenance ice machines refrigerators kitchen equipment laundry equipment hvac guestrooms meeting rooms swimming pool hot tub perform plumbing repair laundry equipment repair preventative maintenance exhaust fans supply monitor energy conservation repair vacuum cleaners small equipment upon request immediately follow alarms determine exact location cause determine emergency status report front desk findings perform tasksjobs assigned supervisor manager asistir con la operacin mantenimiento reparacin de equipos cambiar las bombillas realice el mantenimiento preventivo de las habitaciones de huspedes para incluir reparacin de vinilo pintura de retoque reparacin de muebles menores calafateo de tinas reparacin de azulejos etc realice mantenimiento preventivo para mquinas de hielo refrigeradores equipos de cocina equipos de lavandera hvac habitaciones salas de reuniones la piscina el jacuzzi realizar reparaciones de plomera reparacin de equipos de lavandera mantenimiento preventivo en todos los extractores suministros monitorear la conservacin de energa repare aspiradoras cualquier otro equipo pequeo pedido asista de inmediato cualquier alarma para determinar la ubicacin exacta la causa determine el estado de emergencia e informe la recepcin con los resultados llevar cabo otra tarea segn asignada por el supervisor gerente property details courtyard worcester ideal destination whether traveling business leisure smartly appointed minutes dcu center hanover theatre worcester polytechnic institute courtyard worcester boasts spacious guest rooms featuring plush bedding large work spaces ergonomic chairs complimentary wifi guests enjoy fresh cup starbucks coffee easy access latest news weather airport updates via lobby goboard newly renovated restaurant provides guests healthy offerings morning evening dinner cocktail service feature 700 square feet flexible meeting space offer event planning services knowledgeable sales staff guests stay active 24hour fitness center indulge heated salt water indoor pool long day company overview global leader thirdparty hotel management growing portfolio represents 1550 hotels 49 states 22 countries top international lodging brands luxury hotels destination resorts lifestyle hotels associates around globe passionate serving guests driving exceptional results thrive culture everyone inspired best join world possibility aimbridge hospitality benefits initial waiting period hired full time positions eligible competitive benefits package includes following medical dental vision coverage shortterm longterm disability income term life add insurance paid time employee assistance program 401k retirement plan,Aimbridge Hospitality,[HVAC],[High School Diploma],Worcester,Massachusetts,1601.0,2021-07-09,,OPEN,http://www.aimbridgehospitality.com,177
6f9d8a851ff4c9b1064418c66c5f404a,Infrastructure Technical Specialist - 3757431,17-3029.00,job descriptionaccenture flexoffers flexibility local fixed duration project based work powered accenture leading global professional services company accenture consistently recognized fortune 100 best companies work diversity inc top 50 companies diversity listsas anaccenture flexemployee apply skills experience help drive business transformation leading organizations communities addition delivering innovative solutions accenture clients work highly skilled diverse network people across accenture businesses using latest emerging technologies address todays biggest business challengesyou receive competitive rewards access benefits programs world class learning resourcesaccenture flexemployees work local metro area onsite project significantly reducing eliminating demands travelshow show less qualificationsposition description position scope responsible providing advanced os software issue resolution remote support agents need able triage ambiguous problem eventually use tools available resolve issueother responsibilities include call logging opening trouble ticket based severity level call monitoring prioritization call update call escalations tracking call resolutionresponsibilities position installing troubleshooting various desktops workstations servers installing troubleshooting various operating systems like windows 2000 professional xp vista win 7 win 2k win 2k3 server ms office ms outlookknowledge system optimization good system performance knowledge installing configuring uninstalling remediating common applications softwareknowledge active directory knowledge registry editing removal different types viruses malicious software spy waresknowledge different types antivirus spy ware daily backup windows updates also looking remote installation remote problem solving installing configuring network printersusing remote connection tools lmi pc anywhere gotomypc rdp vnc teamviewer citrix using itsm incident management system advanced malware removal without reimaging pc optimization pc tune triage registry issues ability resolve triage event viewer error codes ability resolve triage network intranet software installation 40 apps advanced software configuration 40 apps advanced software support 40 apps call logging opening trouble ticket based severity believe unwavering commitment diversity aim every one people full sense belonging within organization business imperative every person accenture responsibility create sustain inclusive environmentinclusion diversity fundamental culture core values rich diversity makes us innovative creative helps us better serve clients communitiesread equal employment opportunity statement accenture equal opportunity employer believe one discriminated differences age disability ethnicity gender gender identity expression religion sexual orientationall employment decisions shall made without regard age race creed color religion sex national origin ancestry disability status veteran status sexual orientation gender identity expression genetic information marital status citizenship status basis protected federal state local lawaccenture committed providing veteran employment opportunities service men womenfor details view copy theaccenture equal opportunity affirmative action policy statement requesting accommodation accenture committed providing equal employment opportunities persons disabilities religious observances including reasonable accommodation needed hired accenture require accommodation perform essential functions role asked participate reasonable accommodation process accommodations made facilitate recruiting process guarantee future continued accommodations hiredif would like considered employment opportunities accenture accommodation needs disability religious observance please call us toll free 1 877 8899009 send us anemail speak recruiter employment statements applicants employment us must work authorization future require sponsorship visa employment authorization united statescandidates currently employed client accenture affiliated accenture business may eligible considerationjob candidates obligated disclose sealed expunged records conviction arrest part hiring processthe company discharge manner discriminate employees applicants inquired discussed disclosed pay pay another employee applicant additionally employees access compensation information employees applicants part essential job functions cannot disclose pay employees applicants individuals otherwise access compensation information unless disclosure response formal complaint charge b furtherance investigation proceeding hearing action including investigation conducted employer c consistent companys legal duty furnish information,Accenture,"[Citrix, Management System, c, Problem Solving, Software Installation, Workstations, Windows 2000, GoToMyPC, Active Directory, Windows 2000 Professional, RDP]",,Cambridge,Massachusetts,2138.0,2021-09-15,,OPEN,http://www.accenture.com,304
a76a060928b98d7a0e46c2d650bc769c,Dock Worker,53-7062.00,yrc freight everything revolves around simple product moving freight point point b time one piece original ltl carrier almost 100 years experience consistently delivering customers placing highest value success 20000 employees currently looking fulltime dock workers load unload trailers terminal location join yrc freight team youll receive competitive pay scheduled increases 100 paid health insurance family best benefits package industry experience yrc freight difference apply benefits competitive pay based union scale 100 paid premiums medical dental vision coverage family locations paid overtime paid vacation paid holidays paid sick time 401k retirement plan essential duties responsibilities load unload freight trailers using forklifts pallet jacks etc prepare inspect clean trailers loading freight review freight bills special instructions inspect freight damage minimum requirements 18 years age older ability pushpulllift 75 pounds frequently greater 100 pounds occasionally ability work various weather conditions work various shifts days week preferred requirements minimum 6 months experience operating forklift opportunities visit drive4yrccom call 18772492271 speak recruiter yellow corporation along subsidiary companies equal opportunityaffirmative action employer additional information,YRC Freight,,,Shrewsbury,Massachusetts,1545.0,2021-08-21,,OPEN,http://www.yrcfreight.com,83
5f9b0a3953f107099de54e828fc8bb2d,"Combination City Driver/Dock Worker - ($7,500 Hiring Bonus)",47-2221.00,yrc freight everything revolves around simple product moving freight point point b time one piece original ltl carrier almost 100 years experience consistently delivering customers placing highest value success 20000 employees currently looking fulltime class cdl truck drivers pick deliver freight within defined local territory develop maintain great customer relationships loadunload freight trailers join yrc freight team youll home daily receive competitive pay scheduled increases 100 paid health insurance family best benefits package industry experience yrc freight difference apply benefits competitive pay based union scale 100 paid premiums medical dental vision coverage family locations paid overtime paid vacation paid holidays paid sick time 401k retirement plan essential duties responsibilities operate tractortrailer pick deliver freight within defined area pretrip posttrip inspections tractortrailers stopped en route drop hook trailers change equipment configurations necessary load unload freight trailers using forklifts pallet jacks etc prepare inspect clean trailers loading freight review freight bills special instructions inspect freight damage minimum requirements 21 years age older possess valid class commercial driver license cdl doublestriples tankerand hazardous material endorsements class cdl driving experience preferred safe driving record per mvr ability pushpulllift 75 pounds frequently greater 100 pounds occasionally read write speak english sufficiently converse general public understand highway traffic signs signals respond official inquiries read bill lading work various shifts days week opportunities visit drive4yrccom call 18772492271 speak recruiter yellow corporation along subsidiary companies equal opportunityaffirmative action employer additional information,YRC Freight,"[Driving, CDL]",,North Reading,Massachusetts,1864.0,2021-07-17,,OPEN,http://www.yrcfreight.com,110
